X,Y,POI_ID,NAME,UNIT_SUITE,ADDRESS,DELIV_MODE,CITY,MAF,PROV,POST_CODE,LOCATION,PHONE,FAX,TOLL_FREE,WEBSITE,EPOI_TYPE,CAF,SIC_1,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,NAICS_1,NAICS_2,NAICS_3,NAICS_4,NAICS_5,SIC_MJ_GRP,SIC_DIV,X,Y,PREC_CODE,ATTRIBCODE,STATUS,COMM_NAME,GRP_IND,FOOD_TYPE
-123.09804,49.323513,POI3415765,KESHM CONVENIENCE STORE LTD,,900 W 16 ST,0.000000,NORTH VANCOUVER,North Vancouver,BC,V7P 1R3,0.000000,604-985-8448,,0.000000,,0.000000,ADD860978,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.098040,49.323513,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.907557,49.257545,POI4170740,CENTAURUS MARKET,,9005 CENTAURUS CIR,0.000000,BURNABY,Burnaby,BC,V3J 7N4,0.000000,604-421-1180,,0.000000,,0.000000,ADD781061,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.907557,49.257545,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-120.349057,50.663618,POI4456675,OYA JAPANESE RESTAURANT LTD,,1380 SUMMIT DR,0.000000,KAMLOOPS,Kamloops,BC,V2C 1T8,0.000000,250-374-6649,250-374-6697,0.000000,,0.000000,ADD988344,54110000,58120000,00000000,00000000,00000000,00000000,44511,72211,00000,00000,00000,54,G,-120.349057,50.663618,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.956087,50.112028,POI10001643,KAZE JAPANESE RESTAURANT,,4090 WHISTLER WAY,0.000000,WHISTLER,Whistler,BC,V0N 1B4,0.000000,604-938-4565,604-938-4516,0.000000,http://www.kazesushiwhistler.com,0.000000,ADD991470,54110000,58120000,00000000,00000000,00000000,00000000,44511,72232,72211,00000,00000,54,G,-122.956087,50.112028,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.134039,49.184077,POI3419278,SUSHIKAN ABERDEEN CO LTD,,4151 HAZELBRIDGE WAY,0.000000,RICHMOND,Richmond,BC,V6X 4J7,0.000000,604-273-8122,,0.000000,,0.000000,ADD882130,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.134039,49.184077,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.858225,49.276574,POI1885176,PORT MOODY SHELL,,2405 ST JOHNS ST,0.000000,PORT MOODY,Port Moody,BC,V3H 2B2,0.000000,604-936-0633,,0.000000,,0.000000,ADD966671,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-122.858225,49.276574,2,2,0.000000,0.000000,0.000000,Gas Stations
-122.889497,49.261798,POI3465855,PETRO-CANADA,,556 CLARKE RD,0.000000,COQUITLAM,Coquitlam,BC,V3J 3X5,0.000000,604-939-1919,,0.000000,http://www.petro-canada.ca,0.000000,ADD934056,55410000,00000000,00000000,00000000,00000000,00000000,44719,811192,23499,44511,42172,55,G,-122.889497,49.261798,2,2,0.000000,0.000000,0.000000,Gas Stations
-123.138482,49.170744,POI3419277,SHOTA JAPANESE CUISINE,,7831 WESTMINSTER HWY,0.000000,RICHMOND,Richmond,BC,V6X 4J4,0.000000,604-278-8098,604-278-8119,0.000000,,0.000000,ADD897141,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.138482,49.170744,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-119.55161390000001,49.1789594,POI3055830,SUPER VALU - OLIVER PLACE MALL - BAKERY-DELI DEPT,UNIT 2000,34651 97 ST,0.000000,OLIVER,Oliver,BC,V0H 1T0,0.000000,250-498-4877,,0.000000,,0.000000,ADD905136,54110000,00000000,00000000,00000000,00000000,00000000,44511,311813,311812,00000,00000,54,G,-119.551614,49.178959,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.822563,53.850904,POI3894124,JOLLEY MARKET FOODS,,4653 HWY 16 W,0.000000,PRINCE GEORGE,Prince George,BC,V2N 5M8,0.000000,250-964-7072,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.822563,53.850904,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.080747,49.252117,POI2268590,DONG THANH SUPERMARKET,,1172 KINGSWAY,0.000000,VANCOUVER,Vancouver,BC,V5V 3C8,0.000000,604-873-8534,604-873-8530,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.080747,49.252117,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.10608252900001,49.355528323800002,POI2269685,HENRY'S GROCERY,,4710 CAPILANO RD,0.000000,NORTH VANCOUVER,North Vancouver,BC,V7R 4K3,0.000000,604-904-9721,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.106083,49.355528,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.779654,49.029004,POI2267692,RED ROOSTER FOOD STORE,,1489 STAYTE RD,0.000000,WHITE ROCK,White Rock,BC,V4B 4Z3,0.000000,604-541-8300,,0.000000,,0.000000,ADD982167,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.779654,49.029004,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.10661,49.282186,POI2268815,MASHALLHA GROCERY,,61 HASTINGS ST W,0.000000,VANCOUVER,Vancouver,BC,V6B 1G4,0.000000,604-681-9898,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.106610,49.282186,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-119.296150517,50.259050094499997,POI2263415,BUY-LOW FOODS,,5301 25 AVE,0.000000,VERNON,Vernon,BC,V1T 9R1,0.000000,250-503-1110,,0.000000,,0.000000,ADD921369,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-119.296151,50.259050,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.712372,49.111223,POI2266823,CLOVERHILL MARKET,,5996 184 ST,0.000000,SURREY,Surrey,BC,V3S 4N4,0.000000,604-576-2215,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.712372,49.111223,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.890042,49.170954,POI2267760,AJAY FOODS LTD,,9250 120 ST,0.000000,SURREY,Surrey,BC,V3V 4B7,0.000000,604-584-8887,,0.000000,,0.000000,ADD844833,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.890042,49.170954,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-120.359695,50.692544,POI2263645,KWAN'S CHINESE RESTAURANT,,501 TRANQUILLE RD,0.000000,KAMLOOPS,Kamloops,BC,V2B 3H3,0.000000,250-376-3328,250-376-8189,0.000000,,0.000000,,54110000,58120000,00000000,00000000,00000000,00000000,44511,72211,72232,00000,00000,54,G,-120.359695,50.692544,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.862315,49.276865,POI2265849,GIMONO SUSHI JAPANESE RESTAURANT,,2222 ST JOHNS ST,0.000000,PORT MOODY,Port Moody,BC,V3H 2A7,0.000000,604-939-8937,,0.000000,,0.000000,ADD793791,54110000,58120000,00000000,00000000,00000000,00000000,44511,72211,00000,00000,00000,54,G,-122.862315,49.276865,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-124.989918,49.698042,POI3513043,CHEVRON TOWN PANTRY COURTENAY,,600 RYAN RD,0.000000,COURTENAY,Courtenay,BC,V9N 7R6,0.000000,250-338-1722,,0.000000,http://www.chevron.ca,0.000000,ADD890476,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-124.989918,49.698042,2,2,0.000000,0.000000,0.000000,Gas Stations
-122.867698,49.155842,POI2267353,DHALIWAL SWEETS,,8430 128 ST,0.000000,SURREY,Surrey,BC,V3W 4G3,0.000000,604-596-1312,,0.000000,,0.000000,ADD991356,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.867698,49.155842,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.00255,49.281265,POI1904393,CENTENNIAL CHEVRON,,4507 HASTINGS ST,0.000000,BURNABY,Burnaby,BC,V5C 2K3,0.000000,604-298-9936,604-298-9474,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.002550,49.281265,2,2,0.000000,0.000000,0.000000,Gas Stations
-117.664892,49.321614,POI2263272,KOOTENAY MARKET,,635 COLUMBIA AVE,0.000000,CASTLEGAR,Castlegar,BC,V1N 1G9,0.000000,250-365-1011,250-304-2262,0.000000,,0.000000,ADD968823,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-117.664892,49.321614,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.077963,49.262694,POI1913104,NEIGHBOURS JIFFY MART,,1289 E BROADWAY,0.000000,VANCOUVER,Vancouver,BC,V5T 1Y8,0.000000,604-876-6318,604-876-1491,0.000000,,0.000000,ADD897299,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.077963,49.262694,2,2,0.000000,0.000000,0.000000,Gas Stations
-122.136135,52.139306,POI2264031,HANDI-MART,,998 MCKINNON RD,0.000000,WILLIAMS LAKE,Williams Lake,BC,V2G 2L3,0.000000,250-398-7892,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.136135,52.139306,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.806962,53.920215,POI1871429,FIFTH & TABOR SHELL,,4293 5 AVE,0.000000,PRINCE GEORGE,Prince George,BC,V2M 6Y4,0.000000,250-564-7015,,0.000000,,0.000000,ADD861939,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-122.806962,53.920215,2,2,0.000000,0.000000,0.000000,Gas Stations
-123.136177,49.147978,POI1939896,THIRD & FRANCIS ESSO,,9000 NO 3 RD,0.000000,RICHMOND,Richmond,BC,V7A 1V9,0.000000,604-275-9331,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.136177,49.147978,2,2,0.000000,0.000000,0.000000,Gas Stations
-122.59443,49.219098,POI2265179,MAPLE MARKET LTD,,11931 227 ST,0.000000,MAPLE RIDGE,Maple Ridge,BC,V2X 6J4,0.000000,604-466-8828,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.594430,49.219098,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.043922256,49.258100212899997,POI1910256,GRANDVIEW CHEVRON,,2902 GRANDVIEW HWY,0.000000,VANCOUVER,Vancouver,BC,V5M 2E3,0.000000,604-435-3230,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.043922,49.258100,4,2,0.000000,0.000000,0.000000,Gas Stations
-122.740865,53.917797,POI1869556,MR QUICK LUBE & OIL,,122 GEORGE ST,0.000000,PRINCE GEORGE,Prince George,BC,V2L 1P9,0.000000,250-563-8160,,0.000000,http://www.mrquick.ca,0.000000,ADD908954,55410000,75380000,55610000,00000000,00000000,00000000,44719,811111,44121,00000,00000,55,G,-122.740865,53.917797,2,2,0.000000,0.000000,0.000000,Gas Stations
-122.5066954,52.9734155,POI1868735,SAVE ON FOODS,,155 MALCOLM DR,0.000000,QUESNEL,Quesnel,BC,V2J 3K2,0.000000,250-992-8718,250-992-5810,0.000000,http://www.saveonfoods.com,0.000000,ADD885767,54110000,51410000,00000000,00000000,00000000,00000000,44511,42241,00000,00000,00000,54,G,-122.506695,52.973416,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.385049,48.434116,POI2271855,OCEANIC MARKET,,810 CATHERINE ST,0.000000,VICTORIA,Victoria,BC,V9A 3V1,0.000000,250-384-7023,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.385049,48.434116,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.0769289,49.2507488,POI4116912,QUE HUONG VIETNAMESE RESTAURANT,,1345 KINGSWAY,0.000000,VANCOUVER,Vancouver,BC,V5V 3E3,0.000000,778-330-7188,,0.000000,,0.000000,ADD926680,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.076929,49.250749,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-124.043078,49.238276,POI4538950,URBAN BEET,,6595 APPLECROSS RD,0.000000,NANAIMO,Nanaimo,BC,V9V 1K8,0.000000,250-390-9722,,0.000000,,0.000000,ADD891289,54110000,58120000,00000000,00000000,00000000,00000000,44511,72211,00000,00000,00000,54,G,-124.043078,49.238276,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.322834,48.431415,POI4015086,CANADA SAFEWAY LIMITED,,1950 FOUL BAY RD,0.000000,VICTORIA,Victoria,BC,V8R 5A7,0.000000,250-386-1641,,0.000000,,0.000000,ADD983603,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.322834,48.431415,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.09729558399999,49.283249377,POI3425326,POWELL CONVENIENCE STORE,,390 POWELL ST,0.000000,VANCOUVER,Vancouver,BC,V6A 1G4,0.000000,604-662-7565,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.097296,49.283249,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.085750086,49.254974747299997,POI3425328,QUICK PICK CONVENIENCE STORE,,701 KINGSWAY,0.000000,VANCOUVER,Vancouver,BC,V5T 3K6,0.000000,604-876-2900,,0.000000,,0.000000,ADD840937,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.085750,49.254975,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.100605,49.281659,POI3425322,PAMIR FOOD MARKET,,169 HASTINGS ST E,0.000000,VANCOUVER,Vancouver,BC,V6A 1N5,0.000000,604-684-8489,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.100605,49.281659,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.127472658,49.276165521199999,POI3425335,7-ELEVEN FOOD STORES,,1294 GRANVILLE ST,0.000000,VANCOUVER,Vancouver,BC,V6Z 1M4,0.000000,604-601-2489,,0.000000,,0.000000,,54110000,54990000,54610000,57310000,58120000,00000000,44511,445299,44512,445291,443112,54,G,-123.127473,49.276166,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.590761,49.216508,POI3465858,KANEY PETRO CANADA,,22799 LOUGHEED HWY,0.000000,MAPLE RIDGE,Maple Ridge,BC,V2X 2V5,0.000000,604-463-4916,,0.000000,http://www.petro-canada.ca,0.000000,ADD971533,55410000,00000000,00000000,00000000,00000000,00000000,44719,811192,23499,44511,42172,55,G,-122.590761,49.216508,2,2,0.000000,0.000000,0.000000,Gas Stations
-123.084986,49.238344,POI3425359,WILLIAM'S GROCERY,,959 E 35 AVE,0.000000,VANCOUVER,Vancouver,BC,V5W 1B7,0.000000,604-327-4324,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.084986,49.238344,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.115327995,49.254212311400003,POI2408732,CHOICES MARKET - CAMBIE,,3493 CAMBIE ST,0.000000,VANCOUVER,Vancouver,BC,V5Z 2W7,0.000000,604-875-0099,604-875-0098,0.000000,,0.000000,,54110000,54990000,00000000,00000000,00000000,00000000,44511,446191,00000,00000,00000,54,G,-123.115328,49.254212,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.181673,49.12454,POI2404250,YOKOHAMA JAPANESE RESTAURANT,,12251 NO 1 RD,0.000000,RICHMOND,Richmond,BC,V7E 1T6,0.000000,604-271-8896,,0.000000,,0.000000,ADD860840,54110000,58120000,00000000,00000000,00000000,00000000,44511,72211,00000,00000,00000,54,G,-123.181673,49.124540,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.367769,48.438846,POI5263572,CHIBA SUSHI LTD,,2706 GOVERNMENT ST,0.000000,VICTORIA,Victoria,BC,V8T 4R1,0.000000,250-414-6382,,0.000000,,0.000000,ADD778361,58120000,00000000,00000000,00000000,00000000,00000000,44511,72211,72232,00000,00000,58,G,-123.367769,48.438846,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.044310561,49.281065858,POI3244060,PETRO-CANADA,,2890 HASTINGS ST E,0.000000,VANCOUVER,Vancouver,BC,V5K 5C5,0.000000,604-251-4999,,0.000000,http://www.petro-canada.ca,0.000000,ADD933093,55410000,00000000,00000000,00000000,00000000,00000000,44719,811192,23499,44511,42172,55,G,-123.044311,49.281066,4,2,0.000000,0.000000,0.000000,Gas Stations
-122.661721,49.119495,POI4729936,SAVE ON FOODS,,20255 64 AVE,0.000000,LANGLEY,Langley,BC,V2Y 1M9,0.000000,604-532-5988,604-532-9183,0.000000,,0.000000,ADD782373,54110000,51410000,00000000,00000000,00000000,00000000,44511,42241,00000,00000,00000,54,G,-122.661721,49.119495,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-121.958538,49.166428,POI1873110,CHILLIWACK CHEVRON SELF-SERVE,,45864 YALE RD W,0.000000,CHILLIWACK,Chilliwack,BC,V2P 2M8,0.000000,604-792-5118,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-121.958538,49.166428,2,2,0.000000,0.000000,0.000000,Gas Stations
-123.436733,48.453862,POI5262556,VIEW ROYAL FOOD MARKET,,250 ISLAND HIGHWAY 19A,0.000000,VIEW ROYAL,View Royal,BC,V9B 1G2,0.000000,250-479-2642,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.436733,48.453862,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.372657,48.529505,POI5262550,RED BARN COUNTRY MARKET LTD,,5325 CORDOVA BAY RD,0.000000,SAANICH,Saanich,BC,V8Y 2L3,0.000000,250-658-2998,,0.000000,,0.000000,ADD850825,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.372657,48.529505,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-120.119146,50.66054,POI3283937,GATEWAY TRAVEL CENTRE INC - BILLY MINER'S ROADHOUSE,,175 KOKANEE WAY,0.000000,KAMLOOPS,Kamloops,BC,V2C6Z2,0.000000,250-573-3033,250-573-7820,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,56151,71321,71399,00000,55,G,-120.119146,50.660540,2,2,0.000000,0.000000,0.000000,Gas Stations
-123.385073,48.449354,POI5262543,AM 2 PM,,1 BURNSIDE RD W,0.000000,VICTORIA,Saanich,BC,V9A 1B2,0.000000,250-384-8718,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.385073,48.449354,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-120.349761,50.664538,POI3015189,SUPER-SAVE GAS,,1320 SUMMIT DR,0.000000,KAMLOOPS,Kamloops,BC,V2C 1T8,0.000000,250-372-8666,,0.000000,http://www.arco.com,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-120.349761,50.664538,2,2,0.000000,0.000000,0.000000,Gas Stations
-122.657638,49.221225,POI3466075,PHO PHUONG HONG VIETNAMESE RESTAURANT,,20306 DEWDNEY TRUNK RD,0.000000,MAPLE RIDGE,Maple Ridge,BC,V2X 3E1,0.000000,604-465-2300,,0.000000,,0.000000,ADD848467,54110000,58120000,00000000,00000000,00000000,00000000,44511,72211,00000,00000,00000,54,G,-122.657638,49.221225,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.834599,49.198668,POI1892482,SOO'S MARKET,,13980 108 AVE,0.000000,SURREY,Surrey,BC,V3T 2L2,0.000000,604-581-3812,,0.000000,,0.000000,ADD862061,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.834599,49.198668,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.789104,49.27359,POI3464931,HI-MART FOODS,12,2755 LOUGHEED HWY,0.000000,PORT COQUITLAM,Port Coquitlam,BC,V3B5Y9,0.000000,604-944-3243,604-942-3243,0.000000,,0.000000,ADD984497,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.789104,49.273590,2,1,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.145477872,49.263787195399999,POI4607294,BROADWAY & BURRARD ESSO SELF SERVE,,1795 BROADWAY W,0.000000,VANCOUVER,Vancouver,BC,V6J 1Y2,0.000000,604-731-4711,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.145478,49.263787,4,2,0.000000,0.000000,0.000000,Gas Stations
-122.795801,49.276059,POI3464939,SAVE ON FOODS - RETAIL STORES - COQUITLAM - BOOKSTORE,,2991 LOUGHEED HWY,0.000000,COQUITLAM,Coquitlam,BC,V3B 6J6,0.000000,604-464-9101,604-464-4135,0.000000,,0.000000,ADD870234,54110000,00000000,00000000,00000000,00000000,00000000,44511,42241,00000,00000,00000,54,G,-122.795801,49.276059,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.795801,49.276059,POI3464940,SAVE ON FOODS - RETAIL STORES - COQUITLAM - COSMETICS,,2991 LOUGHEED HWY,0.000000,COQUITLAM,Coquitlam,BC,V3B 6J6,0.000000,604-464-2047,604-464-4135,0.000000,,0.000000,ADD870234,54110000,00000000,00000000,00000000,00000000,00000000,44511,42241,42221,00000,00000,54,G,-122.795801,49.276059,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.795801,49.276059,POI3464944,SAVE ON FOODS - RETAIL STORES - COQUITLAM - PRODUCE DEPT,,2991 LOUGHEED HWY,0.000000,COQUITLAM,Coquitlam,BC,V3B 6J6,0.000000,604-464-3123,604-464-4135,0.000000,,0.000000,ADD870234,54110000,00000000,00000000,00000000,00000000,00000000,44511,42241,00000,00000,00000,54,G,-122.795801,49.276059,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.747304,49.2572,POI3464947,SAVE ON FOODS - RETAIL STORES - PORT COQUITLAM - FLORAL DEPT,,2385 OTTAWA ST,0.000000,PORT COQUITLAM,Port Coquitlam,BC,V3B 8A4,0.000000,604-464-3465,604-464-5243,0.000000,,0.000000,ADD913389,54110000,00000000,00000000,00000000,00000000,00000000,44511,42241,00000,00000,00000,54,G,-122.747304,49.257200,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.599919,49.216147,POI3464936,NORTH ST MARKET,,22461 NORTH AVE,0.000000,MAPLE RIDGE,Maple Ridge,BC,V2X 2M1,0.000000,604-467-3083,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.599919,49.216147,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.180955,49.334807,POI4044782,DUNDARAVE SUSHI,,2459 MARINE DR,0.000000,WEST VANCOUVER,West Vancouver,BC,V7V 1L3,0.000000,604-922-5588,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.180955,49.334807,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
